iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld Wuh xsmd lai kdiff kdir wdir
2013 3 13 0 -999.0 2.78 29.12 -999.0 -999.0 9.58 85.27 11.2 101.34 -0.0 80.43 -999.0 365.3 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 3 14 0 -999.0 -3.63 20.22 -999.0 -999.0 7.99 85.04 11.24 101.36 -0.0 55.1 -999.0 364.82 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 3 15 0 -999.0 -8.7 12.44 -999.0 -999.0 6.75 84.9 11.27 101.41 -0.0 36.25 -999.0 361.1 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 3 16 0 -999.0 -15.54 6.82 -999.0 -999.0 6.42 74.03 11.01 101.45 -0.0 10.72 -999.0 361.84 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 3 17 0 -999.0 -19.23 5.03 -999.0 -999.0 6.57 75.12 10.8 101.5 -0.0 0.0 -999.0 359.23 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 3 18 0 -999.0 -19.8 5.95 -999.0 -999.0 6.97 76.51 10.53 101.53 -0.0 0.0 -999.0 356.63 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 3 19 0 -999.0 -24.37 1.72 -999.0 -999.0 7.71 77.16 10.41 101.57 -0.0 0.0 -999.0 341.59 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 3 20 0 -999.0 -19.43 3.74 -999.0 -999.0 8.23 77.7 10.31 101.6 0.0 0.0 -999.0 351.15 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 3 21 0 -999.0 -19.29 4.41 -999.0 -999.0 8.33 77.61 10.34 101.62 0.0 0.0 -999.0 351.94 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 3 22 0 -999.0 -18.65 4.85 -999.0 -999.0 6.47 76.68 10.52 101.64 0.0 0.0 -999.0 353.79 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 3 23 0 -999.0 -18.78 4.25 -999.0 -999.0 6.39 76.46 10.56 101.68 0.0 0.0 -999.0 351.67 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 0 0 -999.0 -17.86 3.7 -999.0 -999.0 6.26 76.48 10.56 101.68 0.0 0.0 -999.0 350.52 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 1 0 -999.0 -15.95 3.58 -999.0 -999.0 6.0 76.92 10.48 101.67 0.0 0.0 -999.0 351.84 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 2 0 -999.0 -15.29 3.39 -999.0 -999.0 5.97 77.35 10.39 101.67 0.0 0.0 -999.0 350.22 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 3 0 -999.0 -14.6 3.31 -999.0 -999.0 6.56 78.02 10.27 101.67 0.0 0.0 -999.0 349.25 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 4 0 -999.0 -13.21 3.64 -999.0 -999.0 7.17 78.72 10.13 101.68 0.0 0.0 -999.0 350.73 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 5 0 -999.0 -11.55 4.01 -999.0 -999.0 7.36 79.46 10.0 101.69 0.0 0.0 -999.0 352.7 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 6 0 -999.0 -12.25 3.29 -999.0 -999.0 7.17 79.99 9.9 101.68 0.0 0.0 -999.0 347.62 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 7 0 -999.0 -1.97 3.85 -999.0 -999.0 6.88 80.74 9.76 101.7 0.0 0.0 -999.0 350.05 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 8 0 -999.0 -3.25 4.19 -999.0 -999.0 6.6 82.08 9.52 101.73 0.0 0.0 -999.0 349.71 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 9 0 -999.0 -5.26 4.27 -999.0 -999.0 6.75 83.11 9.35 101.75 0.0 6.78 -999.0 341.2 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 10 0 -999.0 4.37 12.53 -999.0 -999.0 7.05 68.75 9.44 101.78 0.0 30.92 -999.0 346.86 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 11 0 -999.0 9.33 20.09 -999.0 -999.0 7.47 67.01 9.82 101.79 0.0 53.23 -999.0 345.17 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 12 0 -999.0 17.14 26.88 -999.0 -999.0 7.65 66.4 9.95 101.74 0.0 76.54 -999.0 346.37 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 13 0 -999.0 17.25 28.33 -999.0 -999.0 7.89 78.97 10.09 101.71 0.0 83.81 -999.0 343.27 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 14 0 -999.0 11.99 25.65 -999.0 -999.0 7.64 78.63 10.16 101.7 -0.0 71.09 -999.0 344.04 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 15 0 -999.0 2.57 20.03 -999.0 -999.0 7.08 78.63 10.15 101.69 -0.0 48.47 -999.0 346.28 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 16 0 -999.0 -8.96 9.36 -999.0 -999.0 5.32 80.42 9.82 101.67 0.0 13.48 -999.0 346.2 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 17 0 -999.0 -15.58 4.14 -999.0 -999.0 4.95 82.65 9.42 101.68 0.0 0.0 -999.0 336.17 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 18 0 -999.0 -15.4 3.28 -999.0 -999.0 4.99 83.26 9.31 101.67 0.0 0.0 -999.0 334.92 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 19 0 -999.0 -16.59 0.88 -999.0 -999.0 5.04 85.5 8.92 101.68 0.0 0.0 -999.0 324.18 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2013 4 20 0 -999.0 -13.78 1.24 -999.0 -999.0 4.95 87.16 8.64 101.68 -0.0 0.0 -999.0 334.08 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
