iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld Wuh xsmd lai kdiff kdir wdir
2012 5 9 0 -999.0 32.39939 51.57213 -999.0 -999.0 1.228 69.00525038758428 5.599731248405703 98.086703 0.0 163.75037 -999.0 306.76495 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 10 0 -999.0 0.78973943 20.792696 -999.0 -999.0 1.889 74.48623457791102 4.520682589706894 98.145743 0.0 39.730503 -999.0 315.9244 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 11 0 -999.0 -2.3141406 5.8768663 -999.0 -999.0 1.555 71.4400350682738 5.124665814177661 98.219747 0.0 0.110381946 -999.0 314.61722 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 12 0 -999.0 -2.3921268 4.3571005 -999.0 -999.0 1.48 70.82189623286278 5.262167218849527 98.313455 0.0 0.0 -999.0 301.43896 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 13 0 -999.0 -2.9536283 4.1360416 -999.0 -999.0 1.824 71.31137103615522 5.166978979742396 98.333579 0.0 0.0 -999.0 298.40744 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 14 0 -999.0 -3.1563976 4.4317102 -999.0 -999.0 1.633 70.69146733725293 5.298861168203757 98.384684 0.0 0.0 -999.0 304.34375 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 15 0 -999.0 -3.6305556 4.5947394 -999.0 -999.0 1.647 70.32071833447357 5.380520584083058 98.43029399999999 0.0 0.0 -999.0 304.52606 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 16 0 -999.0 -3.7428558 4.895929 -999.0 -999.0 1.626 69.3823022444061 5.5724475060397936 98.431274 0.0 0.0 -999.0 308.8833 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 17 0 -999.0 -3.377882 5.0423784 -999.0 -999.0 1.445 69.27312141927713 5.598382478874839 98.454727 0.0 0.0 -999.0 313.08447 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 5 18 0 -999.0 -2.7415106 4.7715883 -999.0 -999.0 1.297 69.43111390030576 5.563041723580341 98.43564599999999 0.0 0.0 -999.0 313.40277 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
